股票代码,股票名称,信号日期,收盘价,MACD评分,成交量比率,MA60距离%,评级,补充特征分,MACD满足,成交量满足,MA60满足,未来5日涨幅%,未来涨幅满足
sz.002897,意华股份,2025-04-25,39.0,80,2.57,-6.71,A级,35,True,True,True,10.21,True
sz.002897,意华股份,2025-04-28,40.16,80,2.06,-0.75,B级,25,True,True,True,7.02,True
sz.300079,数码视讯,2025-04-24,5.39,80,4.26,-1.05,B级,20,True,True,True,2.6,True
sz.300079,数码视讯,2025-04-25,5.31,65,3.83,-2.11,C级,15,True,True,True,5.46,True
sz.300079,数码视讯,2025-04-28,5.23,65,2.06,-4.75,B级,25,True,True,True,7.07,True
sz.301617,博苑股份,2025-06-12,39.7,80,3.32,-13.13,B级,25,True,True,True,4.89,True
sz.301617,博苑股份,2025-06-13,39.9,80,4.17,-8.74,B级,25,True,True,True,2.58,True
sz.301617,博苑股份,2025-06-16,39.2,80,4.22,-11.24,A级,35,True,True,True,4.41,True
sz.301617,博苑股份,2025-06-17,39.08,80,2.72,-11.61,B级,25,True,True,True,15.05,True
sz.301617,博苑股份,2025-06-26,40.3,65,2.98,-5.51,A级,35,True,True,True,3.72,True
sz.002521,齐峰新材,2026-01-14,8.53,65,3.45,-1.64,A级,30,True,True,True,2.58,True
sz.002615,哈尔斯,2025-04-30,7.08,65,2.1,-6.69,C级,10,True,True,True,5.79,True
sz.002615,哈尔斯,2025-05-06,7.24,65,2.35,-6.62,B级,20,True,True,True,5.94,True
sz.001300,三柏硕,2025-12-31,15.45,65,2.5,0.06,C级,10,True,True,True,10.61,True
sz.000547,航天发展,2025-10-27,8.04,80,2.23,0.43,A级,30,True,True,True,11.94,True
sz.300845,捷安高科,2025-08-04,11.74,60,2.44,0.27,A级,35,True,True,True,4.6,True
sz.002037,保利联合,2025-12-23,9.77,80,2.92,0.44,A级,30,True,True,True,2.15,True
sz.300861,美畅股份,2025-04-30,18.85,80,2.05,-0.28,C级,10,True,True,True,2.6,True
sh.603215,比依股份,2025-05-07,16.28,80,2.01,-0.23,A级,35,True,True,True,6.02,True
sz.300203,聚光科技,2025-12-11,15.66,65,2.1,-5.47,A级,60,True,True,True,2.04,True
sz.002098,浔兴股份,2025-06-27,8.78,80,2.08,0.34,B级,25,True,True,True,5.13,True
sz.002098,浔兴股份,2025-06-30,8.92,80,2.21,-0.39,A级,35,True,True,True,11.66,True
sz.300856,科思股份,2025-10-17,13.59,65,2.41,-4.56,B级,20,True,True,True,2.8,True
sh.600239,云南城投,2025-06-10,2.4,65,2.09,-1.17,B级,20,True,True,True,2.08,True
sz.002514,宝馨科技,2025-05-08,5.77,60,2.1,-11.55,A级,35,True,True,True,17.85,True
sz.002514,宝馨科技,2025-05-09,5.31,80,2.64,-16.31,A级,35,True,True,True,28.06,True
sz.002514,宝馨科技,2025-05-15,6.06,65,3.42,-3.6,A级,35,True,True,True,8.09,True
sz.002514,宝馨科技,2025-05-16,6.3,65,3.4,-1.16,B级,25,True,True,True,3.65,True
sz.002224,三力士,2025-11-03,4.51,80,2.19,-0.84,A级,30,True,True,True,3.1,True
sz.002100,天康生物,2025-12-17,7.25,80,2.05,-0.46,A级,30,True,True,True,2.34,True
sz.300380,安硕信息,2025-12-09,42.2,60,3.36,-5.51,A级,35,True,True,True,2.49,True
sh.603602,纵横通信,2025-05-09,15.66,65,2.16,-4.78,B级,25,True,True,True,4.6,True
sz.300413,芒果超媒,2026-01-06,25.37,80,2.04,-3.67,A级,35,True,True,True,18.17,True
sz.300413,芒果超媒,2026-01-07,24.98,65,2.02,-3.14,A级,45,True,True,True,20.02,True
sh.688075,安旭生物,2025-11-04,39.57,60,2.14,0.2,A级,30,True,True,True,8.36,True
sh.600215,派斯林,2025-12-29,7.14,80,2.52,-0.53,B级,20,True,True,True,3.36,True
sh.605060,联德股份,2025-05-12,19.32,65,4.04,0.24,A级,35,True,True,True,6.63,True
sh.605399,晨光新材,2026-01-22,14.4,80,2.37,0.35,A级,45,True,True,True,11.04,True
sz.002117,东港股份,2025-06-13,11.2,80,2.06,-3.5,A级,45,True,True,True,5.36,True
sz.002117,东港股份,2025-06-17,11.46,80,3.28,-0.64,A级,35,True,True,True,7.16,True
sz.002117,东港股份,2025-06-18,11.16,65,2.36,-2.56,B级,25,True,True,True,10.04,True
sh.688512,慧智微,2025-04-15,9.81,80,2.68,-0.6,A级,35,True,True,True,5.1,True
sh.600361,创新新材,2025-06-10,3.92,65,2.3,-0.71,A级,30,True,True,True,2.55,True
sh.601908,京运通,2025-12-11,3.95,65,2.5,-1.25,A级,35,True,True,True,8.35,True
sh.601908,京运通,2025-12-12,3.89,65,2.46,-3.33,B级,25,True,True,True,10.03,True
sz.002347,泰尔股份,2025-05-15,7.09,65,2.72,-2.9,B级,25,True,True,True,20.45,True
sh.688798,艾为电子,2025-06-17,66.1,60,2.22,-1.23,A级,35,True,True,True,7.25,True
sz.300727,润禾材料,2025-06-25,26.27,80,2.08,-17.69,B级,25,True,True,True,5.37,True
sz.300727,润禾材料,2025-06-26,25.98,80,2.36,-17.72,C级,10,True,True,True,6.54,True
sz.300727,润禾材料,2025-06-27,25.81,80,2.06,-18.3,C级,0,True,True,True,7.25,True
sz.300727,润禾材料,2025-07-03,26.68,65,2.76,-13.59,A级,35,True,True,True,12.89,True
sz.300727,润禾材料,2025-07-04,26.11,65,2.71,-14.32,B级,20,True,True,True,15.36,True
sz.300727,润禾材料,2025-07-11,28.25,80,2.42,-5.71,A级,35,True,True,True,3.54,True
sz.300727,润禾材料,2025-12-18,33.6,60,2.31,-4.57,A级,45,True,True,True,9.76,True
sz.300727,润禾材料,2025-12-19,34.9,60,2.84,-3.96,A级,45,True,True,True,5.67,True
sz.300727,润禾材料,2025-12-22,34.91,80,2.25,-1.54,A级,30,True,True,True,5.64,True
sz.002901,大博医疗,2025-12-16,49.05,60,2.05,-3.0,A级,30,True,True,True,2.45,True
sh.603027,千禾味业,2025-12-19,10.0,80,2.04,-0.09,A级,30,True,True,True,2.3,True
sh.600110,诺德股份,2025-11-03,6.81,65,2.07,0.25,B级,25,True,True,True,6.31,True
sz.002896,中大力德,2025-07-11,61.44,60,3.72,-19.88,B级,25,True,True,True,32.57,True
sz.002896,中大力德,2025-07-14,67.58,80,3.17,-11.53,A级,35,True,True,True,30.63,True
sz.002896,中大力德,2025-07-15,67.8,80,4.09,-6.7,A级,35,True,True,True,36.55,True
sz.002896,中大力德,2025-07-16,70.9,80,3.84,-1.96,A级,35,True,True,True,30.58,True
sh.688726,拉普拉斯,2025-05-06,41.24,60,2.32,-6.95,A级,35,True,True,True,5.04,True
sh.688726,拉普拉斯,2025-05-07,40.91,60,2.14,-7.15,A级,35,True,True,True,5.89,True
sh.688726,拉普拉斯,2026-01-12,40.19,80,2.35,-2.11,B级,20,True,True,True,15.58,True
sz.300690,双一科技,2025-04-22,21.29,80,2.46,-1.46,B级,20,True,True,True,16.39,True
sz.300690,双一科技,2025-12-11,31.97,65,2.29,-5.14,A级,35,True,True,True,3.78,True
sz.300690,双一科技,2025-12-12,31.74,80,2.82,-4.9,B级,25,True,True,True,4.54,True
sz.300403,汉宇集团,2025-11-10,14.71,65,7.18,-1.98,B级,20,True,True,True,14.0,True
sz.300768,迪普科技,2025-05-20,17.21,60,2.15,-4.19,A级,50,True,True,True,3.83,True
sz.000676,智度股份,2025-11-24,9.6,60,2.76,-0.9,A级,45,True,True,True,2.6,True
sz.000676,智度股份,2025-11-25,9.51,60,3.59,-0.42,A级,45,True,True,True,3.58,True
sz.300222,科大智能,2026-01-07,11.42,80,2.03,-0.25,C级,10,True,True,True,9.46,True
sz.301217,铜冠铜箔,2025-05-23,10.46,65,2.3,-0.02,B级,20,True,True,True,3.25,True
sz.301280,珠城科技,2025-07-09,40.04,65,2.22,-3.87,B级,25,True,True,True,2.27,True
sz.300414,中光防雷,2025-10-14,12.46,80,2.61,-5.91,A级,45,True,True,True,7.87,True
sz.300414,中光防雷,2025-10-15,12.23,65,2.3,-6.65,B级,20,True,True,True,9.89,True
sz.300414,中光防雷,2025-10-16,12.75,65,2.16,-0.78,A级,35,True,True,True,5.41,True
sz.300414,中光防雷,2025-10-20,12.92,80,3.39,-2.28,B级,20,True,True,True,2.94,True
sz.300528,幸福蓝海,2025-04-14,8.13,60,3.17,-3.09,A级,35,True,True,True,3.2,True
sz.300528,幸福蓝海,2025-04-15,7.97,80,2.22,-2.89,B级,25,True,True,True,4.89,True
sh.600622,光大嘉宝,2025-04-11,2.95,60,2.36,-5.75,A级,35,True,True,True,10.51,True
sh.600622,光大嘉宝,2025-04-14,2.95,80,2.1,-7.25,A级,35,True,True,True,10.51,True
sh.600622,光大嘉宝,2025-04-21,3.06,80,2.27,-3.23,A级,35,True,True,True,8.17,True
sh.600622,光大嘉宝,2025-04-22,3.11,80,2.15,-1.53,A级,35,True,True,True,6.43,True
sz.301099,雅创电子,2025-06-25,45.65,80,2.38,-1.69,A级,45,True,True,True,4.86,True
sz.301099,雅创电子,2025-06-26,45.7,80,2.71,-0.52,A级,45,True,True,True,4.75,True
sh.688261,东微半导,2025-12-04,67.08,80,2.56,-4.14,A级,35,True,True,True,3.52,True
sh.688261,东微半导,2025-12-05,65.54,65,2.69,-9.15,C级,10,True,True,True,7.45,True
sh.600325,华发股份,2026-01-29,4.42,60,2.28,-0.21,A级,35,True,True,True,4.07,True
sh.600325,华发股份,2026-01-30,4.26,60,2.33,-1.75,B级,20,True,True,True,7.98,True
sz.300918,南山智尚,2025-12-26,17.17,80,2.28,-6.1,A级,35,True,True,True,11.12,True
sz.300918,南山智尚,2026-01-05,18.11,65,2.22,0.24,B级,25,True,True,True,11.87,True
sh.600259,中稀有色,2025-11-21,54.3,80,2.11,-4.01,A级,35,True,True,True,4.2,True
sh.601595,上海电影,2025-10-31,30.05,80,2.41,-1.63,B级,25,True,True,True,4.83,True
sh.601595,上海电影,2025-11-03,29.75,80,2.63,-2.92,B级,25,True,True,True,5.88,True
sh.601595,上海电影,2025-11-04,29.48,80,2.39,-3.04,B级,25,True,True,True,6.85,True
sz.300939,秋田微,2025-11-27,33.05,60,3.99,-0.04,A级,35,True,True,True,5.3,True
sz.300939,秋田微,2025-12-01,33.65,80,2.51,0.22,A级,35,True,True,True,6.24,True
sz.301038,深水规院,2025-06-24,16.44,80,3.47,-0.33,A级,35,True,True,True,11.31,True
sz.301038,深水规院,2025-10-27,27.13,65,2.71,-6.73,B级,25,True,True,True,2.36,True
sz.301038,深水规院,2026-01-12,24.32,65,2.42,-0.96,A级,45,True,True,True,8.68,True
sz.300884,狄耐克,2025-10-21,13.6,60,2.5,-0.67,A级,35,True,True,True,3.6,True
sz.300884,狄耐克,2025-10-22,13.42,60,2.7,-1.15,A级,35,True,True,True,4.99,True
sh.688556,高测股份,2025-07-17,8.08,80,2.43,-9.91,B级,25,True,True,True,14.6,True
sh.688556,高测股份,2025-07-18,8.19,80,2.87,-4.84,B级,25,True,True,True,17.22,True
sh.688556,高测股份,2025-07-21,8.53,80,2.16,-3.61,B级,25,True,True,True,19.23,True
sh.688556,高测股份,2025-07-22,8.76,80,2.05,-2.4,B级,25,True,True,True,33.45,True
sz.002437,誉衡药业,2025-10-31,3.4,65,2.1,0.14,A级,30,True,True,True,2.35,True
sh.603280,南方路机,2025-10-24,39.08,65,2.33,-5.83,A级,35,True,True,True,10.59,True
sh.603280,南方路机,2025-10-27,38.77,65,2.1,-10.2,B级,25,True,True,True,12.38,True
sh.600828,茂业商业,2025-04-10,3.37,60,2.95,0.05,A级,35,True,True,True,16.62,True
sz.300212,易华录,2026-01-16,17.15,65,3.84,-3.48,C级,10,True,True,True,3.79,True
sz.301193,家联科技,2025-04-22,15.57,80,2.07,-0.34,A级,35,True,True,True,3.47,True
sh.600779,水井坊,2025-12-29,38.72,80,3.61,-3.03,B级,20,True,True,True,5.6,True
sh.600779,水井坊,2025-12-30,38.7,80,2.64,-1.44,C级,10,True,True,True,5.66,True
sh.603611,诺力股份,2025-10-29,25.19,80,2.0,0.22,B级,20,True,True,True,2.34,True
sz.300105,龙源技术,2025-10-15,7.54,80,2.25,0.05,A级,30,True,True,True,4.24,True
sh.605018,长华集团,2025-04-25,11.03,80,2.53,-5.58,A级,35,True,True,True,5.53,True
sh.600481,双良节能,2025-06-13,4.59,65,2.29,-0.77,A级,30,True,True,True,3.92,True
sh.600481,双良节能,2025-06-16,4.61,65,2.69,-2.22,A级,30,True,True,True,3.47,True
sz.002938,鹏鼎控股,2025-12-03,48.9,80,2.24,-1.22,A级,35,True,True,True,9.41,True
sz.300683,海特生物,2025-10-20,34.7,80,2.39,-17.71,B级,25,True,True,True,5.04,True
sz.300683,海特生物,2025-10-21,34.29,65,2.32,-19.55,B级,25,True,True,True,6.3,True
sz.301281,科源制药,2025-12-24,28.68,80,2.22,-5.19,B级,20,True,True,True,6.62,True
sz.301281,科源制药,2025-12-25,28.35,80,2.32,-5.41,B级,20,True,True,True,7.87,True
sh.603536,惠发食品,2025-04-15,9.45,80,2.14,-1.3,A级,35,True,True,True,17.46,True
sh.603536,惠发食品,2025-04-16,9.5,80,2.06,-4.66,B级,20,True,True,True,16.84,True
sz.300922,天秦装备,2025-09-23,26.68,80,2.08,-0.51,A级,35,True,True,True,4.16,True
sz.300922,天秦装备,2025-12-30,22.9,65,2.06,-2.51,A级,35,True,True,True,10.26,True
sz.300922,天秦装备,2025-12-31,22.87,65,2.07,-4.55,B级,20,True,True,True,13.64,True
sz.002582,好想你,2025-08-13,9.82,80,2.5,-0.24,A级,30,True,True,True,8.45,True
sz.002582,好想你,2025-08-14,9.71,65,2.28,-0.93,B级,20,True,True,True,11.84,True
sz.002582,好想你,2025-10-23,9.56,80,2.65,0.2,B级,20,True,True,True,3.97,True
sz.002582,好想你,2025-10-24,9.4,65,2.15,-2.8,B级,20,True,True,True,7.45,True
sh.688631,莱斯信息,2025-06-04,84.27,80,2.0,-0.22,A级,35,True,True,True,2.65,True
sz.300245,天玑科技,2025-11-18,15.02,60,2.17,-2.27,A级,45,True,True,True,4.19,True
sz.300245,天玑科技,2025-11-19,14.76,60,2.52,-3.58,A级,45,True,True,True,6.03,True
sh.603728,鸣志电器,2025-04-24,64.61,80,2.19,-6.61,A级,35,True,True,True,4.91,True
sh.600744,华银电力,2026-01-14,6.18,65,2.33,0.38,A级,30,True,True,True,21.36,True
sh.600744,华银电力,2026-01-15,6.14,65,2.02,-0.78,B级,20,True,True,True,22.15,True
sz.003036,泰坦股份,2025-11-04,17.14,65,4.13,0.21,B级,25,True,True,True,6.65,True
sz.003036,泰坦股份,2025-11-05,16.92,65,4.61,-1.68,C级,10,True,True,True,8.87,True
sh.605158,华达新材,2025-04-14,9.1,60,2.59,-1.25,A级,35,True,True,True,14.29,True
sz.300822,贝仕达克,2025-04-25,20.99,65,4.11,-0.76,C级,15,True,True,True,3.1,True
sz.300822,贝仕达克,2025-04-28,20.73,65,3.21,-2.35,C级,0,True,True,True,4.39,True
sz.300822,贝仕达克,2025-11-13,17.65,80,4.77,-1.13,A级,30,True,True,True,13.09,True
sz.300822,贝仕达克,2025-11-17,17.67,65,2.81,-0.31,B级,20,True,True,True,12.96,True
sz.002009,天奇股份,2025-05-06,15.38,80,2.43,-0.76,B级,25,True,True,True,16.78,True
sz.301372,科净源,2025-04-30,18.75,80,2.75,-0.48,B级,25,True,True,True,11.95,True
sh.600894,广日股份,2025-06-27,10.49,80,2.38,-0.95,A级,30,True,True,True,2.0,True
sh.600894,广日股份,2025-06-30,10.49,80,2.16,-2.1,A级,30,True,True,True,2.29,True
sz.301001,凯淳股份,2025-04-15,29.89,80,2.1,-11.27,A级,35,True,True,True,7.06,True
sz.301001,凯淳股份,2025-04-16,28.66,80,2.4,-10.5,A级,35,True,True,True,11.65,True
sz.301001,凯淳股份,2025-04-17,30.26,80,2.51,-5.79,A级,35,True,True,True,5.75,True
sz.301001,凯淳股份,2025-04-18,29.24,80,2.11,-9.31,B级,25,True,True,True,9.44,True
sz.301001,凯淳股份,2025-04-21,30.54,80,2.04,-9.04,A级,35,True,True,True,4.78,True
sz.301001,凯淳股份,2025-05-19,31.26,85,2.35,-0.02,B级,20,True,True,True,11.42,True
sh.605138,盛泰集团,2025-10-29,7.59,65,2.87,0.15,A级,30,True,True,True,21.21,True
sh.605138,盛泰集团,2025-10-31,7.75,80,2.62,0.42,B级,20,True,True,True,18.71,True
sz.002372,伟星新材,2025-07-03,10.44,80,2.5,-7.05,C级,10,True,True,True,2.3,True
sz.002372,伟星新材,2025-07-04,10.32,80,2.89,-7.99,C级,0,True,True,True,3.49,True
sz.002372,伟星新材,2025-07-07,10.4,80,2.36,-7.93,C级,10,True,True,True,2.69,True
sz.301319,唯特偶,2025-06-26,30.16,80,4.17,-1.83,B级,25,True,True,True,25.6,True
sz.002783,凯龙股份,2025-12-23,9.54,80,3.73,0.13,A级,30,True,True,True,2.73,True
